1000
Doing raw guesses (only) 1000
0, 0.137575355832, 10
1, 0.136509490799, 10
2, 0.142191352078, 10
3, 0.1385641781, 10
4, 0.169173968468, 10
5, 0.139225673509, 10
6, 0.136351949844, 10
7, 0.1358333033, 10
8, 0.145680055332, 10
9, 0.146673094088, 10
10, 0.151129093877, 10
11, 0.14359341655, 10
12, 0.124249607745, 10
13, 0.134434262081, 10
14, 0.14360297335, 10
15, 0.152001548116, 10
16, 0.118972775614, 10
17, 0.142705702169, 10
18, 0.125006993823, 10
19, 0.126650182525, 10
20, 0.147802688524, 10
21, 0.134691421576, 10
22, 0.138654630638, 10
23, 0.150996679249, 10
24, 0.129177350988, 10
25, 0.17043473409, 10
26, 0.127348829485, 10
27, 0.134913115853, 10
28, 0.136394994428, 10
29, 0.133309331666, 10
30, 0.1351748695, 10
31, 0.141917003143, 10
32, 0.150941384853, 10
33, 0.135556073097, 10
34, 0.137648988397, 10
35, 0.123582282791, 10
36, 0.16379277882, 10
37, 0.12508367929, 10
38, 0.138063241512, 10
39, 0.12875708403, 10
40, 0.138557454926, 10
41, 0.145268494387, 10
42, 0.125831860449, 10
43, 0.124981258512, 10
44, 0.1532436045, 10
45, 0.128465287668, 10
46, 0.132720289826, 10
47, 0.136506295386, 10
48, 0.137955936273, 10
49, 0.13303703329, 10
50, 0.144644632491, 10
51, 0.124310504742, 10
52, 0.139794088177, 10
53, 0.146192226777, 10
54, 0.129107292709, 10
55, 0.141033993291, 10
56, 0.139603555809, 10
57, 0.140155460536, 10
58, 0.146947427763, 10
59, 0.125107700582, 10
60, 0.143253686945, 10
61, 0.148963096539, 10
62, 0.122260767585, 10
63, 0.148718673661, 10
64, 0.122059470464, 10
65, 0.146007986003, 10
66, 0.171091714566, 10
67, 0.140599715038, 10
68, 0.130031878382, 10
69, 0.122474482404, 10
70, 0.129735581925, 10
71, 0.149665853871, 10
72, 0.136435785118, 10
73, 0.147039238496, 10
74, 0.134487488113, 10
75, 0.141661687332, 10
76, 0.130665055294, 10
77, 0.13435988587, 10
78, 0.146075195421, 10
79, 0.142568918492, 10
80, 0.16143718003, 10
81, 0.132623470855, 10
82, 0.136870877633, 10
83, 0.132437969054, 10
84, 0.166682963534, 10
85, 0.118411583159, 10
86, 0.1244732326, 10
87, 0.135740525992, 10
88, 0.140963472417, 10
89, 0.137758402906, 10
90, 0.13994074425, 10
91, 0.133571688185, 10
92, 0.158702614076, 10
93, 0.133467042828, 10
94, 0.162211996806, 10
95, 0.133381871973, 10
96, 0.121815352105, 10
97, 0.137369580822, 10
98, 0.12669735627, 10
99, 0.151274502993, 10
100, 0.141432296296, 10
101, 0.132732068998, 10
102, 0.13025154932, 10
103, 0.134532634454, 10
104, 0.151353561338, 10
105, 0.143231492303, 10
106, 0.117722411193, 10
107, 0.126875104388, 10
108, 0.155515419817, 10
109, 0.15023163827, 10
110, 0.14421097008, 10
111, 0.115984282767, 10
112, 0.159319535323, 10
113, 0.138947816417, 10
114, 0.131387618457, 10
115, 0.129114863822, 10
116, 0.140803124305, 10
117, 0.141286169556, 10
118, 0.14424695517, 10
119, 0.164271545809, 10
120, 0.138084291081, 10
121, 0.161822155802, 10
122, 0.136568935601, 10
123, 0.138347949109, 10
124, 0.145016329379, 10
125, 0.122217888955, 10
126, 0.145922223823, 10
127, 0.128789591726, 10
128, 0.154564293173, 10
129, 0.124931925062, 10
130, 0.132706542832, 10
131, 0.151918842921, 10
132, 0.14899209506, 10
133, 0.151544852434, 10
134, 0.145242575788, 10
135, 0.153178046041, 10
136, 0.142033444491, 10
137, 0.139334599954, 10
138, 0.118633545922, 10
139, 0.141123876609, 10
140, 0.151674793921, 10
141, 0.141547626839, 10
142, 0.133848835295, 10
143, 0.122047166403, 10
144, 0.131880738986, 10
145, 0.125675244703, 10
146, 0.139419219284, 10
147, 0.143691372093, 10
148, 0.139200599193, 10
149, 0.142986000601, 10
150, 0.141397071172, 10
151, 0.132903610006, 10
152, 0.15275405908, 10
153, 0.136643686279, 10
154, 0.136229605398, 10
155, 0.123899620161, 10
156, 0.153573938431, 10
157, 0.133972781264, 10
158, 0.175147923671, 10
159, 0.144484679973, 10
160, 0.131621525187, 10
161, 0.138657604106, 10
162, 0.134764373874, 10
163, 0.135714172235, 10
164, 0.147074124088, 10
165, 0.13759724974, 10
166, 0.140475372751, 10
167, 0.150051181768, 10
168, 0.148547841337, 10
169, 0.136134550833, 10
170, 0.139026972845, 10
171, 0.127344413514, 10
172, 0.141095118742, 10
173, 0.159367589743, 10
174, 0.136935846828, 10
175, 0.128063318527, 10
176, 0.145990423369, 10
177, 0.126836201176, 10
178, 0.125262889587, 10
179, 0.135979293986, 10
180, 0.161300142654, 10
181, 0.137751300248, 10
182, 0.131704789709, 10
183, 0.143017631969, 10
184, 0.136005957895, 10
185, 0.132684523744, 10
186, 0.139410976204, 10
187, 0.137027918332, 10
188, 0.141399842295, 10
189, 0.138451809512, 10
190, 0.150311745295, 10
191, 0.175572842078, 10
192, 0.137303822694, 10
193, 0.154738919652, 10
194, 0.156693000002, 10
195, 0.13663078761, 10
196, 0.123036755775, 10
197, 0.136004798476, 10
198, 0.13968344775, 10
199, 0.150025679011, 10
200, 0.137838659945, 10
201, 0.135997400443, 10
202, 0.128063737894, 10
203, 0.151311921752, 10
